pickup_dow,total_viajes,duracion_promedio_min,duracion_std,tarifa_promedio,tarifa_std,duracion_p25,duracion_p50,duracion_p75,tarifa_p25,tarifa_p50,tarifa_p75
1,482951,16.242597109575712,36.19623274688792,28.758824684075826,23.990096779563938,7.216666666666667,11.9,19.483333333333334,15.12,20.16,30.46
2,367901,16.58693158394976,30.868508292472487,29.285064596180025,23.84287639237584,7.4,12.016666666666667,19.566666666666666,15.84,20.6,30.24
3,432906,17.231700030337606,33.676142377253925,28.064791640678905,21.24894178600962,7.95,12.883333333333333,20.583333333333332,16.3,21.18,29.9
4,474103,17.192553727776478,32.291816428740375,27.96132452230797,20.98052718349328,8.016666666666667,12.966666666666667,20.666666666666668,16.32,21.3,30.0
5,503749,17.98579894616845,33.24513736768449,28.403312959429215,21.427192660016818,8.166666666666666,13.35,21.433333333333334,16.38,21.45,30.6
6,579472,16.915559164204627,33.3717896191372,27.786654851312534,21.65214547454207,7.7,12.483333333333333,19.983333333333334,15.96,20.64,29.4
7,598794,15.819834394911632,34.95859333459773,25.668248596344757,19.298081377102786,7.516666666666667,12.283333333333333,19.366666666666667,15.12,19.98,28.08
