pickup_dow,total_viajes,duracion_promedio_min,duracion_std,tarifa_promedio,tarifa_std,duracion_p25,duracion_p50,duracion_p75,tarifa_p25,tarifa_p50,tarifa_p75
1,358460,14.895683432833067,37.88895081859429,27.329762344471895,22.457748362241105,6.9,11.15,17.85,15.0,19.58,28.56
2,332290,16.181300921885544,34.87948952645335,28.820735562308222,23.66692299979795,7.183333333333334,11.7,19.116666666666667,15.48,20.16,29.88
3,373331,15.561746189485108,30.61242841082944,27.00046553862252,20.649756895941497,7.35,11.816666666666666,18.8,15.8,20.3,28.5
4,426823,16.8553379269627,32.43253183509789,27.429674361503125,20.395037143028382,7.883333333333334,12.7,20.266666666666666,16.1,21.0,29.4
5,571539,16.97589843679373,33.0228345569328,27.68385837186933,20.81961018340537,7.933333333333334,12.75,20.216666666666665,16.25,21.0,29.4
6,410236,16.683689347919888,36.67250451978655,27.50358808100676,21.150337826812002,7.616666666666666,12.3,19.65,15.96,20.6,29.0
7,428751,15.235567808199411,37.330154028493524,25.118145567006714,18.69170774580849,7.266666666666667,11.7,18.433333333333334,15.12,19.6,27.24
